UserID,Gender,Age Group,Top 6 most preferred style,Artsy Style (F),Biker Style (F),Bohemian Style (F),Casual Style (F),Chic Style (F),Classy Style (F),Comfy Style (F),Ethnic Style (F),Evening Style (F),Formal Office Style (F),Girl Next Door Style (F),Grunge Style (F),Hip Hop Style (F),Indie Style (F),Kpop Style (F),Lolita Style (F),Preppy Style (F),Punk Style (F),Sexy Style (F),Sporty Style (F),Streetwear Style (F),Vacation Style (F),Vintage Style (F),Y2k Style (F),Artsy Style (M),Biker Style (M),Bohemian Style (M),Boy Next Door Style (M),Casual Style (M),Chic Style (M),Classy Style (M),Comfy Style (M),Ethnic Style (M),Evening Style (M),Formal Office Style (M),Grunge Style (M),Hip Hop Style (M),Indie Style (M),Ivy Style (M),Preppy Style (M),Punk Style (M),Rugged Style (M),Sporty Style (M),Streetwear Style (M),Vacation Style (M),Varsity Style (M),Vintage Style (M),Y2k Style (M),sum
880,Female,55 - 64,"Casual Style (F), Comfy Style (F), Formal Office Style (F), Grunge Style (F), Indie Style (F), Lolita Style (F)",0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
881,Female,25 - 54,"Chic Style (F), Ethnic Style (F), Hip Hop Style (F), Sexy Style (F), Vintage Style (F), Y2k Style (F)",0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
882,Male,65 and above,"Biker Style (M), Casual Style (M), Classy Style (M), Ethnic Style (M), Grunge Style (M), Indie Style (M)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,6
883,Male,65 and above,"Bohemian Style (M), Chic Style (M), Evening Style (M), Hip Hop Style (M), Ivy Style (M), Streetwear Style (M)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,6
884,Male,15 - 24,"Biker Style (M), Bohemian Style (M), Boy Next Door Style (M), Classy Style (M), Formal Office Style (M), Preppy Style (M)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,6
885,Female,55 - 64,"Bohemian Style (F), Chic Style (F), Ethnic Style (F), Evening Style (F), Formal Office Style (F), Sexy Style (F)",0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
886,Male,65 and above,"Classy Style (M), Ethnic Style (M), Evening Style (M), Formal Office Style (M), Ivy Style (M), Preppy Style (M)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,6
887,Male,25 - 54,"Biker Style (M), Casual Style (M), Classy Style (M), Comfy Style (M), Formal Office Style (M), Rugged Style (M)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6
888,Female,25 - 54,"Artsy Style (F), Bohemian Style (F), Casual Style (F), Classy Style (F), Comfy Style (F), Ethnic Style (F)",1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
889,Male,25 - 54,"Bohemian Style (M), Chic Style (M), Ethnic Style (M), Evening Style (M), Hip Hop Style (M), Ivy Style (M)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,6
890,Female,55 - 64,"Casual Style (F), Classy Style (F), Comfy Style (F), Girl Next Door Style (F), Sporty Style (F), Streetwear Style (F)",0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
891,Male,65 and above,"Casual Style (M), Comfy Style (M), Ivy Style (M), Preppy Style (M), Rugged Style (M), Vacation Style (M)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,6
892,Male,14 and below,"Artsy Style (M), Boy Next Door Style (M), Casual Style (M), Comfy Style (M), Sporty Style (M), Y2k Style (M)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6
893,Female,14 and below,"Casual Style (F), Chic Style (F), Classy Style (F), Comfy Style (F), Girl Next Door Style (F), Hip Hop Style (F)",0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
894,Female,25 - 54,"Grunge Style (F), Preppy Style (F), Streetwear Style (F), Vacation Style (F), Vintage Style (F), Y2k Style (F)",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
895,Male,15 - 24,"Casual Style (M), Classy Style (M), Indie Style (M), Streetwear Style (M), Vintage Style (M), Y2k Style (M)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,6
896,Female,55 - 64,"Artsy Style (F), Bohemian Style (F), Evening Style (F), Grunge Style (F), Lolita Style (F), Punk Style (F)",1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
897,Male,14 and below,"Boy Next Door Style (M), Casual Style (M), Indie Style (M), Punk Style (M), Varsity Style (M), Y2k Style (M)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,6
898,Female,25 - 54,"Artsy Style (F), Biker Style (F), Chic Style (F), Comfy Style (F), Girl Next Door Style (F), Indie Style (F)",1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
899,Female,25 - 54,"Biker Style (F), Chic Style (F), Classy Style (F), Evening Style (F), Punk Style (F), Sexy Style (F)",0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
900,Male,65 and above,"Artsy Style (M), Ethnic Style (M), Evening Style (M), Preppy Style (M), Rugged Style (M), Vintage Style (M)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,6
901,Male,14 and below,"Boy Next Door Style (M), Casual Style (M), Grunge Style (M), Indie Style (M), Preppy Style (M), Y2k Style (M)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,6
902,Male,14 and below,"Artsy Style (M), Bohemian Style (M), Grunge Style (M), Indie Style (M), Preppy Style (M), Vacation Style (M)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,6
903,Male,14 and below,"Biker Style (M), Hip Hop Style (M), Punk Style (M), Sporty Style (M), Streetwear Style (M), Varsity Style (M)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,6
904,Female,25 - 54,"Biker Style (F), Grunge Style (F), Indie Style (F), Kpop Style (F), Preppy Style (F), Sporty Style (F)",0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
905,Male,65 and above,"Artsy Style (M), Bohemian Style (M), Indie Style (M), Vacation Style (M), Vintage Style (M), Y2k Style (M)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,6
906,Female,15 - 24,"Casual Style (F), Hip Hop Style (F), Kpop Style (F), Punk Style (F), Streetwear Style (F), Vacation Style (F)",0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
907,Male,14 and below,"Boy Next Door Style (M), Casual Style (M), Comfy Style (M), Hip Hop Style (M), Indie Style (M), Varsity Style (M)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,6
908,Male,14 and below,"Boy Next Door Style (M), Casual Style (M), Chic Style (M), Comfy Style (M), Hip Hop Style (M), Sporty Style (M)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,6
909,Female,55 - 64,"Artsy Style (F), Bohemian Style (F), Ethnic Style (F), Lolita Style (F), Vintage Style (F), Y2k Style (F)",1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
910,Male,14 and below,"Chic Style (M), Classy Style (M), Evening Style (M), Formal Office Style (M), Preppy Style (M), Vintage Style (M)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,6
911,Male,25 - 54,"Artsy Style (M), Grunge Style (M), Hip Hop Style (M), Ivy Style (M), Sporty Style (M), Streetwear Style (M)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,6
912,Female,25 - 54,"Artsy Style (F), Bohemian Style (F), Casual Style (F), Classy Style (F), Comfy Style (F), Ethnic Style (F)",1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
913,Male,25 - 54,"Bohemian Style (M), Chic Style (M), Ethnic Style (M), Evening Style (M), Hip Hop Style (M), Ivy Style (M)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,6
914,Female,55 - 64,"Casual Style (F), Classy Style (F), Comfy Style (F), Girl Next Door Style (F), Sporty Style (F), Streetwear Style (F)",0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
915,Male,65 and above,"Casual Style (M), Comfy Style (M), Ivy Style (M), Preppy Style (M), Rugged Style (M), Vacation Style (M)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,6
916,Male,14 and below,"Artsy Style (M), Boy Next Door Style (M), Casual Style (M), Comfy Style (M), Sporty Style (M), Y2k Style (M)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6
917,Female,14 and below,"Casual Style (F), Chic Style (F), Classy Style (F), Comfy Style (F), Girl Next Door Style (F), Hip Hop Style (F)",0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
918,Male,15 - 24,"Casual Style (M), Classy Style (M), Indie Style (M), Streetwear Style (M), Vintage Style (M), Y2k Style (M)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,6
919,Female,55 - 64,"Artsy Style (F), Bohemian Style (F), Evening Style (F), Grunge Style (F), Lolita Style (F), Punk Style (F)",1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
920,Female,25 - 54,"Artsy Style (F), Biker Style (F), Chic Style (F), Comfy Style (F), Girl Next Door Style (F), Indie Style (F)",1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
921,Female,65 and above,"Biker Style (F), Casual Style (F), Grunge Style (F), Hip Hop Style (F), Preppy Style (F), Punk Style (F)",0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
922,Female,65 and above,"Classy Style (F), Evening Style (F), Formal Office Style (F), Sexy Style (F), Sporty Style (F), Vacation Style (F)",0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
923,Female,65 and above,"Casual Style (F), Comfy Style (F), Hip Hop Style (F), Sporty Style (F), Streetwear Style (F), Vacation Style (F)",0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
924,Male,55 - 64,"Bohemian Style (M), Casual Style (M), Chic Style (M), Ethnic Style (M), Evening Style (M), Formal Office Style (M)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6
925,Female,25 - 54,"Biker Style (F), Chic Style (F), Classy Style (F), Evening Style (F), Punk Style (F), Sexy Style (F)",0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
926,Female,65 and above,"Artsy Style (F), Bohemian Style (F), Casual Style (F), Sexy Style (F), Vacation Style (F), Vintage Style (F)",1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
927,Male,55 - 64,"Biker Style (M), Casual Style (M), Chic Style (M), Classy Style (M), Evening Style (M), Formal Office Style (M)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6
928,Male,65 and above,"Artsy Style (M), Ethnic Style (M), Evening Style (M), Preppy Style (M), Rugged Style (M), Vintage Style (M)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,6
929,Male,25 - 54,"Grunge Style (M), Hip Hop Style (M), Indie Style (M), Preppy Style (M), Punk Style (M), Varsity Style (M)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,6
930,Male,65 and above,"Artsy Style (M), Bohemian Style (M), Indie Style (M), Vacation Style (M), Vintage Style (M), Y2k Style (M)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,6
931,Female,15 - 24,"Casual Style (F), Hip Hop Style (F), Kpop Style (F), Punk Style (F), Streetwear Style (F), Vacation Style (F)",0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
932,Male,14 and below,"Boy Next Door Style (M), Casual Style (M), Comfy Style (M), Hip Hop Style (M), Indie Style (M), Varsity Style (M)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,6
933,Female,25 - 54,"Biker Style (F), Classy Style (F), Evening Style (F), Grunge Style (F), Punk Style (F), Streetwear Style (F)",0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
934,Female,55 - 64,"Artsy Style (F), Bohemian Style (F), Ethnic Style (F), Lolita Style (F), Vintage Style (F), Y2k Style (F)",1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
935,Male,14 and below,"Chic Style (M), Classy Style (M), Evening Style (M), Formal Office Style (M), Preppy Style (M), Vintage Style (M)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,6
936,Male,25 - 54,"Artsy Style (M), Grunge Style (M), Hip Hop Style (M), Ivy Style (M), Sporty Style (M), Streetwear Style (M)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,6
937,Male,25 - 54,"Bohemian Style (M), Chic Style (M), Ethnic Style (M), Evening Style (M), Hip Hop Style (M), Ivy Style (M)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,6
938,Female,65 and above,"Biker Style (F), Casual Style (F), Hip Hop Style (F), Sporty Style (F), Streetwear Style (F), Vacation Style (F)",0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
939,Female,55 - 64,"Casual Style (F), Classy Style (F), Comfy Style (F), Girl Next Door Style (F), Sporty Style (F), Streetwear Style (F)",0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
940,Male,65 and above,"Casual Style (M), Comfy Style (M), Ivy Style (M), Preppy Style (M), Rugged Style (M), Vacation Style (M)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,6
941,Male,14 and below,"Artsy Style (M), Boy Next Door Style (M), Casual Style (M), Comfy Style (M), Sporty Style (M), Y2k Style (M)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6
942,Female,14 and below,"Casual Style (F), Chic Style (F), Classy Style (F), Comfy Style (F), Girl Next Door Style (F), Hip Hop Style (F)",0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
943,Female,65 and above,"Biker Style (F), Casual Style (F), Classy Style (F), Hip Hop Style (F), Sporty Style (F), Streetwear Style (F)",0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
944,Male,14 and below,"Boy Next Door Style (M), Casual Style (M), Indie Style (M), Punk Style (M), Varsity Style (M), Y2k Style (M)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,6
945,Female,25 - 54,"Artsy Style (F), Biker Style (F), Chic Style (F), Comfy Style (F), Girl Next Door Style (F), Indie Style (F)",1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
946,Female,65 and above,"Biker Style (F), Casual Style (F), Grunge Style (F), Hip Hop Style (F), Preppy Style (F), Punk Style (F)",0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
947,Female,65 and above,"Classy Style (F), Evening Style (F), Formal Office Style (F), Sexy Style (F), Sporty Style (F), Vacation Style (F)",0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
948,Male,55 - 64,"Biker Style (M), Casual Style (M), Chic Style (M), Classy Style (M), Evening Style (M), Formal Office Style (M)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6
949,Male,65 and above,"Artsy Style (M), Ethnic Style (M), Evening Style (M), Preppy Style (M), Rugged Style (M), Vintage Style (M)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,6
950,Male,14 and below,"Boy Next Door Style (M), Casual Style (M), Grunge Style (M), Indie Style (M), Preppy Style (M), Y2k Style (M)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,6
951,Male,14 and below,"Artsy Style (M), Bohemian Style (M), Grunge Style (M), Indie Style (M), Preppy Style (M), Vacation Style (M)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,6
952,Male,65 and above,"Artsy Style (M), Bohemian Style (M), Indie Style (M), Vacation Style (M), Vintage Style (M), Y2k Style (M)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,6
953,Male,14 and below,"Boy Next Door Style (M), Casual Style (M), Comfy Style (M), Hip Hop Style (M), Indie Style (M), Varsity Style (M)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,6
954,Female,25 - 54,"Biker Style (F), Classy Style (F), Evening Style (F), Grunge Style (F), Punk Style (F), Streetwear Style (F)",0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
955,Male,14 and below,"Boy Next Door Style (M), Casual Style (M), Chic Style (M), Comfy Style (M), Hip Hop Style (M), Sporty Style (M)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,6
956,Female,55 - 64,"Artsy Style (F), Bohemian Style (F), Ethnic Style (F), Lolita Style (F), Vintage Style (F), Y2k Style (F)",1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
957,Male,14 and below,"Chic Style (M), Classy Style (M), Evening Style (M), Formal Office Style (M), Preppy Style (M), Vintage Style (M)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,6
958,Male,25 - 54,"Artsy Style (M), Grunge Style (M), Hip Hop Style (M), Ivy Style (M), Sporty Style (M), Streetwear Style (M)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,6
959,Female,25 - 54,"Artsy Style (F), Bohemian Style (F), Casual Style (F), Classy Style (F), Comfy Style (F), Ethnic Style (F)",1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
960,Male,25 - 54,"Bohemian Style (M), Chic Style (M), Ethnic Style (M), Evening Style (M), Hip Hop Style (M), Ivy Style (M)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,6
961,Female,55 - 64,"Casual Style (F), Classy Style (F), Comfy Style (F), Girl Next Door Style (F), Sporty Style (F), Streetwear Style (F)",0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
